"activity" "subject" "value" "signal" "action" "measure" "coordinate"
"STANDING" "29" -0.973345770461538 "freq" "BodyAcc" "mean()" "Y"
"STANDING" "30" -0.919475121186441 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "1" -0.86706520518 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "2" -0.979800877916667 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "3" -0.961169982903226 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "4" -0.938883374444444 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "5" -0.965419520961538 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "6" -0.923706791403509 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "7" -0.942193953846154 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "8" -0.951816663703704 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "9" -0.9343665984 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "10" -0.954341849137931 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "11" -0.971403935438596 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "12" -0.951265971 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "13" -0.965843757258064 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "14" -0.930366906078431 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "15" -0.962461124305556 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "16" -0.963635575142857 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "17" -0.954648102253521 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "18" -0.984909884615385 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "19" -0.972798824096386 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "20" -0.965595958382353 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "21" -0.960069247 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "22" -0.925524703472222 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "23" -0.982072295833333 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "24" -0.980830362083333 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "25" -0.78494581909589 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "26" -0.983664034342105 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "27" -0.982915951891892 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "28" -0.958436369 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "29" -0.989034304057971 "freq" "BodyAcc" "mean()" "Y"
"LAYING" "30" -0.959974274571429 "freq" "BodyAcc" "mean()" "Y"
"WALKING" "1" -0.331560117789474 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "2" -0.453806369830508 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "3" -0.412374074482759 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "4" -0.631005470833333 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "5" -0.490251090714286 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "6" -0.498520164385965 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "7" 0.0385832252345614 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "8" -0.238634594791667 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "9" -0.250806259788462 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "10" -0.41218272245283 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "11" -0.616402910169492 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "12" -0.4223253002 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "13" -0.246851507561404 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "14" -0.177366434042373 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "15" -0.554942138148148 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "16" -0.244363048235294 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "17" -0.382832802295082 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "18" -0.48977105125 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "19" -0.104423357596154 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "20" -0.272213861705882 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "21" -0.300309066730769 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "22" -0.25521651373913 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "23" 0.0814081078542373 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "24" -0.344493013448276 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "25" -0.533563220540541 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "26" -0.33953964559322 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "27" -0.312372595438596 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "28" -0.356337638518519 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "29" -0.279734839433962 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "30" -0.309558882615385 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "1" -0.433349702075472 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "2" -0.281001986202083 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "3" -0.504494528474576 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "4" -0.524655722692308 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "5" -0.457470676808511 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "6" -0.42724809972549 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "7" -0.317461021372549 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "8" -0.0729496941121951 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "9" -0.384710423408163 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "10" -0.301206408085106 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "11" -0.551742083518519 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "12" -0.560841212692308 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "13" -0.404785239945455 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "14" 0.191693742633333 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "15" -0.5395910825 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "16" -0.335853041176471 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "17" -0.3999234945625 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "18" -0.522728377068965 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "19" -0.2196444734075 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "20" -0.318431522156863 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "21" -0.321712974042553 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "22" -0.228019952309524 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "23" -0.070577489272549 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "24" -0.312792211016949 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "25" -0.542931828 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "26" -0.499502759272727 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "27" -0.418886395098039 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "28" -0.401732939215686 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "29" -0.320487882857143 "freq" "BodyAcc" "mean()" "Z"
"WALKING_UPSTAIRS" "30" -0.36751984 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "1" -0.225574471693878 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "2" -0.131290772 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "3" -0.404452414285714 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "4" -0.494683451555556 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "5" -0.374740089574468 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "6" -0.277602590916667 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "7" -0.139216222106383 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "8" 0.159589756534211 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "9" -0.103705822657857 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "10" -0.157728357742105 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "11" -0.377624755652174 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "12" -0.402121221521739 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "13" -0.151178724793617 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "14" 0.280735952206667 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "15" -0.259812204547619 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "16" -0.04769426376 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "17" -0.3180818605 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "18" -0.505824358 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "19" 0.110659220744872 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "20" -0.188098811986667 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "21" -0.0769713066866667 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "22" -0.322795653888889 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "23" 0.280518877574074 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "24" -0.173825083587273 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "25" -0.556097089137931 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "26" -0.2796400557 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "27" -0.241600361090909 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "28" -0.308161634195652 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "29" -0.266692150208333 "freq" "BodyAcc" "mean()" "Z"
"WALKING_DOWNSTAIRS" "30" -0.25806736666129 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "1" -0.959184889148936 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "2" -0.970162172608696 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "3" -0.917987925384615 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "4" -0.9517837432 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "5" -0.946064216818182 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "6" -0.935798115272727 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "7" -0.904675337916667 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "8" -0.959436275869565 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "9" -0.8922013438 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "10" -0.97464465462963 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "11" -0.972855110377359 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "12" -0.954626628823529 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "13" -0.956183063510204 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "14" -0.944126078888889 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "15" -0.963227004915254 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "16" -0.959552230434783 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "17" -0.97484160453125 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "18" -0.982996441403509 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "19" -0.96633509109589 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "20" -0.947597457121212 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "21" -0.970859342941176 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "22" -0.946635312419355 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "23" -0.942031166764706 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "24" -0.966991781176471 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "25" -0.974776131230769 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "26" -0.967519149358974 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "27" -0.974665817 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "28" -0.952226786666667 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "29" -0.975623030833333 "freq" "BodyAcc" "mean()" "Z"
"SITTING" "30" -0.966274090645161 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "1" -0.985297098679245 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "2" -0.962471195740741 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "3" -0.939507735245902 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "4" -0.93164342125 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "5" -0.915083799107143 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "6" -0.942864017017544 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "7" -0.938550519811321 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "8" -0.950362935555556 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "9" -0.941686874222222 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "10" -0.955272383863636 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "11" -0.987669785531915 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "12" -0.947178200163934 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "13" -0.97756730122807 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "14" -0.9424220265 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "15" -0.965473514528302 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "16" -0.969999504230769 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "17" -0.980231575769231 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "18" -0.975772813972603 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "19" -0.968543351780822 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "20" -0.929985824794521 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "21" -0.960274142134831 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "22" -0.957101794126984 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "23" -0.945170568823529 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "24" -0.953817599275362 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "25" -0.974051231216216 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "26" -0.97321515527027 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "27" -0.97414624525 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "28" -0.934503028481013 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "29" -0.984096024769231 "freq" "BodyAcc" "mean()" "Z"
"STANDING" "30" -0.938089774915254 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "1" -0.8826668762 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "2" -0.984380981875 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "3" -0.968332141612903 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "4" -0.967504278888889 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "5" -0.977007724615385 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "6" -0.938044912280702 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "7" -0.958611644615385 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "8" -0.944269514074074 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "9" -0.9459190006 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "10" -0.964300845172414 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "11" -0.973576812807018 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "12" -0.954724801666667 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "13" -0.966295582741935 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "14" -0.927882307058824 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "15" -0.95156594625 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "16" -0.974580069142857 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "17" -0.965406091549296 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "18" -0.988606906307692 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "19" -0.985340447349398 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "20" -0.976392651323529 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "21" -0.961772190555556 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "22" -0.954219235555556 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "23" -0.977515213888889 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "24" -0.976634815694444 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "25" -0.816197953561644 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "26" -0.984923123552632 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "27" -0.987356589864865 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "28" -0.961115672375 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "29" -0.989473926666667 "freq" "BodyAcc" "mean()" "Z"
"LAYING" "30" -0.970321991714286 "freq" "BodyAcc" "mean()" "Z"
"WALKING" "1" -0.319134719578947 "freq" "BodyAcc" "std()" "X"
"WALKING" "2" -0.457651383728814 "freq" "BodyAcc" "std()" "X"
"WALKING" "3" -0.379276781206897 "freq" "BodyAcc" "std()" "X"
"WALKING" "4" -0.447234929666667 "freq" "BodyAcc" "std()" "X"
"WALKING" "5" -0.297517355196429 "freq" "BodyAcc" "std()" "X"
"WALKING" "6" -0.34522769 "freq" "BodyAcc" "std()" "X"
"WALKING" "7" -0.322034908070175 "freq" "BodyAcc" "std()" "X"
"WALKING" "8" -0.148386858858333 "freq" "BodyAcc" "std()" "X"
"WALKING" "9" -0.218019977423077 "freq" "BodyAcc" "std()" "X"
"WALKING" "10" -0.206366497226415 "freq" "BodyAcc" "std()" "X"
"WALKING" "11" -0.433703311525424 "freq" "BodyAcc" "std()" "X"
"WALKING" "12" -0.160707260634 "freq" "BodyAcc" "std()" "X"
"WALKING" "13" -0.353299848947368 "freq" "BodyAcc" "std()" "X"
"WALKING" "14" -0.395859985762712 "freq" "BodyAcc" "std()" "X"
"WALKING" "15" -0.332520626851852 "freq" "BodyAcc" "std()" "X"
"WALKING" "16" -0.409070488039216 "freq" "BodyAcc" "std()" "X"
"WALKING" "17" -0.304806274098361 "freq" "BodyAcc" "std()" "X"
"WALKING" "18" -0.378068199285714 "freq" "BodyAcc" "std()" "X"
"WALKING" "19" -0.0578820787019231 "freq" "BodyAcc" "std()" "X"
"WALKING" "20" -0.234985644352941 "freq" "BodyAcc" "std()" "X"
"WALKING" "21" -0.308547185288462 "freq" "BodyAcc" "std()" "X"
"WALKING" "22" 0.0243958191369565 "freq" "BodyAcc" "std()" "X"
"WALKING" "23" -0.329807279830508 "freq" "BodyAcc" "std()" "X"
"WALKING" "24" -0.462733639137931 "freq" "BodyAcc" "std()" "X"
"WALKING" "25" -0.591449956486486 "freq" "BodyAcc" "std()" "X"
"WALKING" "26" -0.34799792561017 "freq" "BodyAcc" "std()" "X"
"WALKING" "27" -0.365256349298246 "freq" "BodyAcc" "std()" "X"
"WALKING" "28" -0.298832423148148 "freq" "BodyAcc" "std()" "X"
"WALKING" "29" -0.190355976849057 "freq" "BodyAcc" "std()" "X"
"WALKING" "30" -0.344928112461538 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "1" -0.337428188679245 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "2" -0.320582414375 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "3" -0.285333024050847 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "4" -0.173217219014423 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "5" -0.00473819670425532 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "6" -0.0211335627276471 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "7" -0.279870086215686 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "8" -0.175284990170732 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "9" -0.369815777346939 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "10" -0.171957349438298 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "11" -0.198733655611111 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "12" -0.278929748076923 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "13" -0.266081292363636 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "14" -0.304980247962963 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "15" -0.00838243761666667 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "16" -0.369636140980392 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "17" -0.0355381172854167 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "18" -0.350639840862069 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "19" -0.11993477534 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "20" -0.108444759592157 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "21" -0.213184048 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "22" 0.132048813464286 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "23" -0.234309548019608 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "24" -0.326165553050847 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "25" -0.437975786923077 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "26" -0.142843838381818 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "27" -0.253504065686275 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "28" -0.233726643921569 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "29" -0.0790625306306122 "freq" "BodyAcc" "std()" "X"
"WALKING_UPSTAIRS" "30" -0.326260358153846 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "1" 0.0243308391387755 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "2" 0.0161046198595745 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "3" -0.0654417192653061 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "4" 0.0390098262533333 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "5" 0.336554724893617 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "6" 0.403369766666667 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "7" 0.0730110797851064 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "8" -0.0260463260078947 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "9" 0.250488758869048 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "10" 0.324957743157895 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "11" 0.179906764395652 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "12" 0.0483347068913043 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "13" -0.0680436217021277 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "14" 0.0140826092322222 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "15" 0.466325681428571 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "16" 0.266115492098298 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "17" 0.258941676302174 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "18" -0.285535871636364 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "19" 0.658506543333333 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "20" 0.113033424261778 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "21" 0.266987750733333 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "22" 0.402891960277778 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "23" -0.0282962478037037 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "24" -0.0349085946785455 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "25" -0.213028874331034 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "26" 0.22678384386 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "27" 0.194912716568182 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "28" 0.137797082826087 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "29" 0.187438624270833 "freq" "BodyAcc" "std()" "X"
"WALKING_DOWNSTAIRS" "30" -0.0405257091567742 "freq" "BodyAcc" "std()" "X"
"SITTING" "1" -0.976412313191489 "freq" "BodyAcc" "std()" "X"
"SITTING" "2" -0.98736209 "freq" "BodyAcc" "std()" "X"
"SITTING" "3" -0.971605878461538 "freq" "BodyAcc" "std()" "X"
"SITTING" "4" -0.9819081892 "freq" "BodyAcc" "std()" "X"
"SITTING" "5" -0.9825908425 "freq" "BodyAcc" "std()" "X"
"SITTING" "6" -0.982451284727273 "freq" "BodyAcc" "std()" "X"
"SITTING" "7" -0.972879966041667 "freq" "BodyAcc" "std()" "X"
"SITTING" "8" -0.978256730652174 "freq" "BodyAcc" "std()" "X"
"SITTING" "9" -0.956903459 "freq" "BodyAcc" "std()" "X"
"SITTING" "10" -0.982242427777778 "freq" "BodyAcc" "std()" "X"
"SITTING" "11" -0.983389810188679 "freq" "BodyAcc" "std()" "X"
"SITTING" "12" -0.98399947745098 "freq" "BodyAcc" "std()" "X"
"SITTING" "13" -0.989410582653061 "freq" "BodyAcc" "std()" "X"
"SITTING" "14" -0.976303056851852 "freq" "BodyAcc" "std()" "X"
"SITTING" "15" -0.987384778983051 "freq" "BodyAcc" "std()" "X"
"SITTING" "16" -0.986892418405797 "freq" "BodyAcc" "std()" "X"
"SITTING" "17" -0.99465731359375 "freq" "BodyAcc" "std()" "X"
"SITTING" "18" -0.994906565789474 "freq" "BodyAcc" "std()" "X"
"SITTING" "19" -0.975204245342466 "freq" "BodyAcc" "std()" "X"
"SITTING" "20" -0.98397837530303 "freq" "BodyAcc" "std()" "X"
"SITTING" "21" -0.992375229411765 "freq" "BodyAcc" "std()" "X"
"SITTING" "22" -0.97862319016129 "freq" "BodyAcc" "std()" "X"
"SITTING" "23" -0.988345258235294 "freq" "BodyAcc" "std()" "X"
